Date,Gross_Equity,Net_Equity
2017-04-28,40.23057087243281,30.571976818683908
2017-05-01,40.23962184389585,30.57668347384199
2017-05-02,40.33787026460025,30.651005598546995
2017-05-03,40.28745319605633,30.609438412619745
2017-05-04,40.179251447752655,30.52696182896895
2017-05-05,40.313249101457885,30.62842322038356
2017-05-08,40.24930735255324,30.57965382853842
2017-05-09,40.30451486199266,30.62125328532789
2017-05-10,40.408239511632786,30.699750752082274
2017-05-11,40.40926663422606,30.700066815317136
2017-05-12,40.53451020300458,30.794979459149427
2017-05-15,40.64632186176182,30.878845329483262
2017-05-16,40.73050341811354,30.942201470744138
2017-05-17,40.672552682908226,30.896700419896955
2017-05-18,40.59103710034992,30.833659000915365
2017-05-19,40.813782240603864,31.001519396306804
2017-05-22,40.853712661719634,31.031009005550708
2017-05-23,40.80229827133058,30.991513863136795
2017-05-24,40.89982943417866,31.063807411023657
2017-05-25,40.9253218431417,31.08228540184418
2017-05-26,40.95316147346873,31.101574804867404
2017-05-30,40.971255281792686,31.115144730985293
2017-05-31,40.968339359405554,31.112502230340255
2017-06-01,41.08271053672231,31.198874291427273
2017-06-02,41.3335161660494,31.383549177681843
2017-06-05,41.26274535150737,31.32948413143965
2017-06-06,41.339223938602366,31.385879466025187
2017-06-07,41.26762495169263,31.329762378845054
2017-06-08,41.25439023963628,31.31535432211661
2017-06-09,41.18889802438407,31.26480069346827
2017-06-12,41.17712540689478,31.25551089513749
2017-06-13,41.28166011320502,31.33453489501882
2017-06-14,41.38479097688021,31.411625977188848
2017-06-15,41.22320871793392,31.28831461977221
2017-06-16,41.26030744593304,31.315955472804664
2017-06-19,41.35526241671274,31.387741414451668
2017-06-20,41.25810046019976,31.313632330371863
2017-06-21,41.272138506519624,31.316583434572415
2017-06-22,41.342833650718966,31.36309712111909
2017-06-23,41.433928411667395,31.43146990116577
2017-06-26,41.555114455467724,31.522903438645457
2017-06-27,41.344792519232165,31.362959512641254
2017-06-28,41.47996751998918,31.465044854609598
2017-06-29,41.24597471646554,31.287233284528813
2017-06-30,41.27115104149,31.305987665228788
2017-07-03,41.290761884460025,31.320644949416337
2017-07-05,41.25250490136958,31.291335255588987
2017-07-06,41.04814617277444,31.12464983026821
2017-07-07,41.07561434767164,31.135854203776592
2017-07-10,41.202302312456034,31.22214193151784
2017-07-11,41.277545510778225,31.278974396234993
2017-07-12,41.56947034081667,31.490029773451795
2017-07-13,41.59759292546554,31.50934435786835
2017-07-14,41.785942989144274,31.650029111176146
2017-07-17,41.78736420111595,31.65069328486329
2017-07-18,41.87585293255327,31.71588840086406
2017-07-19,41.99609604201132,31.80622503426323
2017-07-20,42.02442932192648,31.826861778128258
2017-07-21,42.042179295402825,31.838966160496096
2017-07-24,42.02105687566999,31.82254920087523
2017-07-25,41.98125423998915,31.79044491299232
2017-07-26,42.152633216897826,31.91936995808758
2017-07-27,42.087655944705055,31.869692758083488
