Date,Faber,Momentum,Faber_Momentum_5050,Faber_InvVol,Faber_LowVol
2006-05-24,1.1800476970095595,1.2492082741831474,1.234257341413868,1.1221537130959787,1.0360910007056219
2006-05-25,1.203164502230869,1.2820103094504405,1.2625514448268635,1.141109554340992,1.0360910007056219
2006-05-26,1.2080883999822198,1.2840484503059897,1.2661385154961706,1.1466830830930905,1.0360910007056219
2006-05-30,1.185175887964873,1.256479352112254,1.2405394905503444,1.1261749465807551,1.0360910007056219
2006-05-31,1.1916580204092706,1.2585555123834808,1.244956868930368,1.133879000982802,1.0360910007056219
2006-06-01,1.19477912711216,1.255088586993632,1.2448724878778714,1.1389771732467828,1.0360910007056219
2006-06-02,1.2054801579599463,1.27094958223706,1.2583132791240084,1.147743102002826,1.0360910007056219
2006-06-05,1.1807734361533702,1.2418766420125813,1.2310265593634708,1.1260654261709702,1.0360910007056219
2006-06-06,1.1734594051263743,1.230051546385393,1.2213530123051977,1.123764356487236,1.0360910007056219
2006-06-07,1.1634841148237567,1.2138665438726617,1.2081265275995567,1.1137236649164577,1.0360910007056219
2006-06-08,1.1513870776855963,1.1897016172063253,1.1898206008968326,1.1102051827309378,1.0360910007056219
2006-06-09,1.1486020572062567,1.1774532862329004,1.182256830423294,1.110227421576572,1.0360910007056219
2006-06-12,1.1396952165079102,1.1514505013186422,1.1646184890146511,1.1014126721442705,1.0360910007056219
2006-06-13,1.1023067139323002,1.0992560225026196,1.1191197375587865,1.095703483170992,1.0360910007056219
2006-06-14,1.0963930661494923,1.1120683575881618,1.1226397423835983,1.0898252603569858,1.0360910007056219
2006-06-15,1.1279189186538685,1.1614492120319628,1.1637051549118578,1.1194953966001726,1.0360910007056219
2006-06-16,1.126942094791898,1.1617765141335463,1.163365215728285,1.1168070788781765,1.0360910007056219
2006-06-19,1.1112251596435068,1.1268717080275468,1.1377764912277504,1.1034486235766092,1.0360910007056219
2006-06-20,1.1238297772638142,1.1431962870963028,1.1524706621441843,1.1146333064227067,1.0360910007056219
2006-06-21,1.1411858099252379,1.1719845283177481,1.1758807337336192,1.131214300496749,1.0360910007056219
2006-06-22,1.1323161129775607,1.1554516227880858,1.163017120508738,1.1230615947148985,1.0360910007056219
2006-06-23,1.1332335800224633,1.157064835232295,1.1643001794849157,1.1230366311122828,1.0360910007056219
2006-06-26,1.1405271237657009,1.159957967134155,1.169502535992322,1.13062299780468,1.0360910007056219
2006-06-27,1.1241126286137706,1.1430501835385543,1.152563327396623,1.1133830342700641,1.0360910007056219
2006-06-28,1.1291375958342524,1.1595709101035636,1.1634685115857064,1.119906523306794,1.0360910007056219
2006-06-29,1.171748305247224,1.213965801516144,1.2127105088995598,1.1566085602266412,1.0360910007056219
2006-06-30,1.1841736562157321,1.2320514203162538,1.228173827041718,1.1664612227150615,1.0360910007056219
2006-07-03,1.198073418464069,1.2552551580730746,1.2469472986162506,1.1769940585567837,1.0360910007056219
2006-07-05,1.1829086515241454,1.2389983619849863,1.2309810009190945,1.164346030691309,1.0360910007056219
2006-07-06,1.1953906290269527,1.2568089403898477,1.2463232823646513,1.1740217870010643,1.0360910007056219
2006-07-07,1.1845506127791388,1.2410009966649194,1.2328343126411863,1.1649281576520012,1.0360910007056219
2006-07-10,1.1870788242540096,1.2399561400356003,1.2336309544819837,1.1675856353529273,1.0360910007056219
2006-07-11,1.1971608814739785,1.2608226293297509,1.2492496938128776,1.1728127945818754,1.0360910007056219
2006-07-12,1.193743015255194,1.2577499136627066,1.2459441487408176,1.1700840160329384,1.0360910007056219
2006-07-13,1.1909428474500885,1.2528095880757966,1.242035863817688,1.1691770623634894,1.0360910007056219
2006-07-14,1.1898965485142525,1.2503259903097934,1.2402591507017668,1.1695599594404946,1.0360910007056219
2006-07-17,1.1720332031863372,1.2224536935590635,1.217125499998845,1.1621981589703443,1.0360910007056219
2006-07-18,1.1619915616590566,1.22093061497045,1.2111532903112685,1.1593719097910617,1.0360910007056219
2006-07-19,1.19035936444743,1.269562037126023,1.2500582751478024,1.1732836355782892,1.0360910007056219
2006-07-20,1.1793973521219443,1.23654796707961,1.2280489413277815,1.1707765442608973,1.0360910007056219
2006-07-21,1.1739394176315814,1.228342522069709,1.2211328771074237,1.1687553808194135,1.0360910007056219
2006-07-24,1.1912286560172625,1.2502971142391108,1.241037883895824,1.177400611304338,1.0360910007056219
2006-07-25,1.1940421346263719,1.256154635227117,1.2454105148394263,1.1782046523069307,1.0360910007056219
2006-07-26,1.1969187132268544,1.2580765781981866,1.247863432294219,1.180121443112006,1.0360910007056219
2006-07-27,1.2053390115450662,1.2758681818619029,1.2610763641194345,1.1840083559660661,1.0360910007056219
2006-07-28,1.2190846551463732,1.2916983219188694,1.2760903057382484,1.19149018688745,1.0360910007056219
2006-07-31,1.21554822511776,1.28601945483421,1.2714342834419352,1.1894516877712868,1.0360910007056219
2006-08-01,1.213790777111432,1.2933421196105819,1.2741349672227953,1.1900457745309034,1.0360910007056219
2006-08-02,1.2230329166311884,1.3047782313140914,1.2846189138844564,1.1943962321646087,1.0360910007056219
2006-08-03,1.2206905196612892,1.2973463513012338,1.2797302122053276,1.1939092603372443,1.0360910007056219
2006-08-04,1.2223463760413749,1.300320547357045,1.2820650891453906,1.1963087589655812,1.0360910007056219
2006-08-07,1.2195901273538046,1.2984781040822304,1.279711347006855,1.1950724492569762,1.0360910007056219
2006-08-08,1.215797668628827,1.2931432838488404,1.27509278230773,1.1931555784974766,1.0360910007056219
2006-08-09,1.2197899936252152,1.3022566085390803,1.281679356343261,1.1948731241200536,1.0360910007056219
2006-08-10,1.218261868838103,1.2950238446779019,1.2773172885071624,1.1941635226757181,1.0360910007056219
2006-08-11,1.2100173649725199,1.281656475940302,1.2664029098920149,1.1897429186270636,1.0360910007056219
2006-08-14,1.2099399360205365,1.2795065515406556,1.2653002227672379,1.1891225236644694,1.0360910007056219
2006-08-15,1.2236624046117857,1.2927251596886935,1.2790113110560901,1.1970522491010962,1.0360910007056219
2006-08-16,1.2330315984193352,1.3040472861716204,1.2895088104123567,1.2035873015162382,1.0360910007056219
2006-08-17,1.2273591288811367,1.2897339471073908,1.2794657843206627,1.2016720970422088,1.0360910007056219
2006-08-18,1.2275152174952664,1.2837352826892643,1.2765716887917204,1.2030492460732742,1.0360910007056219
2006-08-21,1.2306540606105796,1.295129064859161,1.2838689316554104,1.2052542202722065,1.0360910007056219
2006-08-22,1.2283786489709208,1.2908855308735485,1.280578710261379,1.2044538617581582,1.0360910007056219
2006-08-23,1.2214068290024533,1.276918253250525,1.2700167868920271,1.2015999370909545,1.0360910007056219
2006-08-24,1.2195053827411257,1.2743639954845716,1.267758000285711,1.200703976641634,1.0360910007056219
2006-08-25,1.2206360942025816,1.276366417875026,1.2693417468125368,1.2018035253683947,1.0360910007056219
2006-08-28,1.22233137187755,1.2756524325283696,1.2698681801062477,1.2022945819933908,1.0351527697826348
2006-08-29,1.2252695500685569,1.2771918348301814,1.2721606135445376,1.2039649824862868,1.0355697038580707
2006-08-30,1.2287759351811647,1.2849729662559264,1.2778561404466509,1.2061802389119851,1.0371344068497639
2006-08-31,1.2318381523964415,1.2922362180600366,1.2830599172720625,1.208145729816508,1.038491492182281
2006-09-01,1.2373211178858126,1.297894639577457,1.2887245154199607,1.2109239473238118,1.0386269495949205
2006-09-05,1.2450128705193027,1.3141856826242382,1.3008181355084951,1.2132056720435715,1.0373697954943015
2006-09-06,1.2295715265821963,1.2901315425033293,1.2808466656273634,1.2068797134759957,1.0375797766415935
2006-09-07,1.2163027791104906,1.2662492839926764,1.2620804368832044,1.2013655217189434,1.0372655804401933
2006-09-08,1.2169563732069895,1.2651257691714666,1.2618596255553602,1.20264920647746,1.0386269495949203
2006-09-11,1.214635510779239,1.2389986969407882,1.2476265664440203,1.201451907770046,1.0387785775406904
2006-09-12,1.227041846525968,1.2442132180298584,1.2566236367173629,1.2081620392669137,1.0451341244960795
2006-09-13,1.232514995816168,1.2567170016787308,1.265740436685314,1.2104833117612084,1.0476583045923633
2006-09-14,1.2299795188274165,1.2362089775586151,1.2541108856598506,1.208955234331964,1.046959648947053
2006-09-15,1.2317856978816948,1.2421391284967531,1.2580397067976754,1.2093759190814946,1.0480308042764896
2006-09-18,1.2369032907311717,1.258111860631845,1.268741640097815,1.2108941663779953,1.0486399545217082
2006-09-19,1.2292163240547742,1.2342583293554183,1.2527716892646454,1.2098009551714408,1.0485456800361201
2006-09-20,1.2405098637139778,1.2506199585517526,1.2668301910554507,1.214608288424542,1.0519094707103105
2006-09-21,1.2335265395062642,1.2596480830368002,1.2678370175698506,1.215348079683735,1.0516410509819836
2006-09-22,1.2305058239108593,1.262531486245861,1.2677357233102584,1.214376097412402,1.0503613522626205
2006-09-25,1.2361954542706326,1.2651761117494442,1.2719943739709048,1.2184882584626406,1.0554461733508596
2006-09-26,1.243110195775227,1.269279124933191,1.2776144290733924,1.221465474193468,1.0597748483590257
2006-09-27,1.2488629039418073,1.2848959883424471,1.2884303296770108,1.2235788961994758,1.0664920457051497
2006-09-28,1.2514747448241823,1.2864836672514182,1.2905736483393306,1.2246399782694795,1.066346665471216
2006-09-29,1.24717517131218,1.2816199945907707,1.285917129769753,1.2225867531405648,1.063868043423641
2006-10-02,1.246660787765075,1.2799690068901273,1.2848236870077927,1.2227746493875078,1.0623783974218242
2006-10-03,1.2478187569113501,1.258461920538471,1.274626066182828,1.223241789693534,1.0633651946468248
2006-10-04,1.2640160646048042,1.2563235236648138,1.2818157745160215,1.2323683989192842,1.0716622158374849
2006-10-05,1.2682136734167506,1.2631846433731921,1.28744430387646,1.231739454676845,1.0716615466891017
2006-10-06,1.2630272903977815,1.2559863712647177,1.2811435323290559,1.2270266386529103,1.0667187734354115
2006-10-09,1.2629311917234989,1.2540981900256156,1.280131793226082,1.228508836794432,1.0679408021492705
2006-10-10,1.2653398586453248,1.2604978453364784,1.28461878152512,1.2271194071697502,1.0674410447519405
2006-10-11,1.262697297220857,1.256676194367322,1.2813299784501382,1.2254291110236961,1.0663655630320361
2006-10-12,1.2768209795460206,1.2787146608558004,1.2997314372147484,1.2323490228720857,1.0782932106859175
2006-10-13,1.2792838382565097,1.283615007459043,1.3034754065587422,1.2320938910340093,1.0803731293816015
2006-10-16,1.282374985392618,1.2919533834856045,1.3092839019882565,1.23454809086892,1.082983646457599
2006-10-17,1.27565863851196,1.2794739857305792,1.2995318623551828,1.2325051696516383,1.0773115973935241
2006-10-18,1.2803826568394379,1.2873338664685356,1.3059296238749731,1.2350152079176429,1.0813010970738055
2006-10-19,1.2845626452709415,1.2991868365710566,1.3140734130551843,1.2368156719638725,1.0848311558828632
2006-10-20,1.2840443783561584,1.2981923063758842,1.3133053634719245,1.236799871023294,1.0843934722102995
2006-10-23,1.2845784184415983,1.2981765695038918,1.313570508367877,1.2361064608290702,1.0848444765465288
2006-10-24,1.2877700223198958,1.3019708114928195,1.3171219437977435,1.2382338329240967,1.087539830749113
2006-10-25,1.2956492438832619,1.314110410719768,1.3272917837812985,1.2431993101406447,1.0941939437793426
2006-10-26,1.301031611319343,1.3207413496514315,1.3333974177492987,1.2480581492283453,1.0987394285079901
2006-10-27,1.2919711880660936,1.3051626855283178,1.320890534184023,1.2448045788718538,1.0910877740972103
2006-10-30,1.2900047860263961,1.3015328783346953,1.3180485512240316,1.2440170845568268,1.0894271200173888
2006-10-31,1.2974822487037148,1.3177108931985286,1.3300602119536498,1.2486059002496428,1.095741942038074
2006-11-01,1.2979540321321117,1.3233466491763468,1.333146313147504,1.2485159957738774,1.0961403697549614
2006-11-02,1.301657900883918,1.3314497662696818,1.3391300214388795,1.2494833643258985,1.09926833882214
2006-11-03,1.3012579099610133,1.337606163758996,1.342020223351296,1.246115943035212,1.098930540882246
2006-11-06,1.3125166221475426,1.3490821094460057,1.3535828287742027,1.2533161694764312,1.108438681104157
2006-11-07,1.31399640742949,1.347843775629649,1.3537246387490478,1.2559029493489136,1.109688380512577
2006-11-08,1.312084994047107,1.3394712034771565,1.348535485065435,1.2568711558307257,1.1080741651244725
2006-11-09,1.3182568839441289,1.3619229398595687,1.3630089936866747,1.2579395500925683,1.113286412635808
2006-11-10,1.318438545712892,1.3579119397933612,1.3610958087907625,1.2595819226365603,1.1134398285453493
2006-11-13,1.316735331108981,1.3569587338622138,1.3597389278146426,1.258196361075684,1.1120014399433769
2006-11-14,1.3237216225323183,1.361440561720754,1.36559166227522,1.2637284616992799,1.1179014609567661
2006-11-15,1.325296884415524,1.36502049603371,1.3681996312708962,1.263801869440531,1.1192317916929644
2006-11-16,1.3202427002671915,1.3567139200540193,1.3614277707166955,1.2617069449951894,1.1149634623500042
2006-11-17,1.3219553947952773,1.3611539313491745,1.3645385507704768,1.2634473250426892,1.1164098568807947
2006-11-20,1.3192037695111563,1.3583722634005486,1.3617241277138334,1.2622228162089286,1.1140860707668836
2006-11-21,1.3274604253676328,1.374704546353289,1.3741718111425232,1.2665645254466136,1.1210589323470357
2006-11-22,1.3337837367423269,1.3820679548881218,1.3811249983646292,1.2707785096591095,1.1263990574182967
2006-11-24,1.3355890241623554,1.3929977923452692,1.3875208705980018,1.2704724348412006,1.127923647943936
2006-11-27,1.3253661602893312,1.3820295450572435,1.3767481288934613,1.2637653911978672,1.1192902961392315
2006-11-28,1.330584025213834,1.3846253745529757,1.3807511595663544,1.2684947619906985,1.1236968561915013
2006-11-29,1.3385742512732608,1.3913585477185937,1.3882540675103474,1.2729779306466242,1.1304447140742793
2006-11-30,1.3470762540338101,1.4080248226285605,1.4009773845387306,1.278337754946203,1.13762477455323
2006-12-01,1.344416455379343,1.4021876200506436,1.396690278266755,1.2779074843364253,1.1353785373149263
2006-12-04,1.354087618166207,1.4168056856598097,1.4089942549368923,1.283670581604384,1.1435459698207906
2006-12-05,1.360042048490415,1.4331685997020576,1.4202285419140837,1.2865868076694946,1.148574569675391
2006-12-06,1.3523595772989543,1.4266820432384342,1.4130033238373443,1.2829479153356649,1.142086615091509
2006-12-07,1.3510743134481058,1.4265925472442098,1.4122875554596765,1.2816697993858126,1.141001191757689
2006-12-08,1.3462140530609605,1.4216684276147789,1.407309951350359,1.278726239699398,1.1368966337487127
2006-12-11,1.3504219657559002,1.424901459335212,1.4111095820657495,1.2809844054419823,1.1404502749895749
2006-12-12,1.3485954921675811,1.4192199738498763,1.4073420579614082,1.2820481087951208,1.1389077924479096
2006-12-13,1.3503658833844796,1.425763845145385,1.4115103655854673,1.2816439724010102,1.1404029126409678
2006-12-14,1.3565220124762944,1.4408330865666312,1.4221871011819451,1.2848791133090953,1.145601849931433
2006-12-15,1.3566160133728595,1.441110758074576,1.4223734158430588,1.2843966619801563,1.1456812350059176
2006-12-18,1.3530268997077817,1.4350288540963396,1.417490460409673,1.2829694148710944,1.142650178217667
2006-12-19,1.3566046249697463,1.4337162499954146,1.418716270573173,1.2854194448122664,1.1456716173398904
2006-12-20,1.3580811216420614,1.439560528378407,1.4223798862133132,1.2855016963043453,1.146918539471389
2006-12-21,1.3559456281128788,1.4379052562428822,1.4204438281266827,1.2851578820530138,1.1451150852590373
2006-12-22,1.355567073511078,1.4387985069455203,1.420686749167859,1.2834858319034832,1.1447953905927257
2006-12-26,1.3609422722823499,1.4493324261730753,1.4287041158580427,1.2861435459467871,1.1493348212834797
2006-12-27,1.3703117132568403,1.4686727400393105,1.4431546122390493,1.2903895888634147,1.157247445490444
2006-12-28,1.3720342733517392,1.4677642454272508,1.4436153213509069,1.2901934237862744,1.158702171630665
2006-12-29,1.3714172566954987,1.4656159407310885,1.4422342382224764,1.2892718944882706,1.1581810924175548
2007-01-03,1.3708922535108938,1.4747445407569248,1.4464496650802758,1.2902984938006017,1.1577377198707244
2007-01-04,1.3647073237950822,1.4624550410987736,1.437159902596425,1.2890183141340856,1.15251446004968
2007-01-05,1.3466518908448597,1.4301020195089431,1.4117561867321429,1.2802626677406885,1.1372663938931056
2007-01-08,1.3513207876517017,1.4362819502434478,1.4172538210003687,1.2829351428635891,1.141209342676733
2007-01-09,1.3438149257064964,1.4209368108140465,1.4057468566249756,1.2806874804855513,1.1348705370763281
2007-01-10,1.3412377570638918,1.4139007881668493,1.4009184823296827,1.2790217044235133,1.1326940820410254
2007-01-11,1.348458774240621,1.4273717572093667,1.4113632867545003,1.2813785350370748,1.1387923322426174
2007-01-12,1.3655228309051068,1.4499799424068176,1.4314706405867317,1.2887352060229726,1.15320316723267
2007-01-16,1.365106686107247,1.4516791068272075,1.4320912564617863,1.2889133361092986,1.1528517271189949
2007-01-17,1.3670160677504615,1.4490394430792422,1.431790770042894,1.289409182912626,1.1544642266748986
2007-01-18,1.3610030579652859,1.4389144565823848,1.4236395731458624,1.287324637005115,1.1493861556445744
2007-01-19,1.3728872272891324,1.4606497107546759,1.4406073874497025,1.2924930862242536,1.1594225031841503
2007-01-22,1.3692630645717554,1.4561396792327619,1.43648184834736,1.2906530286507278,1.1563618469800534
2007-01-23,1.3848017663193062,1.479160498843546,1.455987625780264,1.2959707006599779,1.1694844983663228
2007-01-24,1.391584091115222,1.49038659262345,1.465078222775937,1.2997841520438052,1.175212266704452
2007-01-25,1.3737017483317147,1.4553551865957504,1.438446571214561,1.290456233782919,1.1601103776193664
2007-01-26,1.376105321192971,1.4612092390526894,1.4425980192531307,1.2911802646292931,1.1621402285845372
2007-01-29,1.3705281607382056,1.4574516046513202,1.4378198093039853,1.2885631231558297,1.1574302384217678
2007-01-30,1.3804151875541488,1.4675538273745048,1.4479891177494981,1.2939466256347798,1.1657799711253234
2007-01-31,1.3883027604248854,1.4760253663427956,1.4563052602560265,1.2982850289622325,1.1724411369516632
2007-02-01,1.3975024281005226,1.4912280757038638,1.4686302038068493,1.3030292937680064,1.1802103852285308
2007-02-02,1.3928493390611527,1.4874787666125053,1.4643390003779462,1.3023129776633207,1.176280786326065
2007-02-05,1.3928751657976985,1.4857984603397354,1.4635254931348196,1.303125670100868,1.1763025973670156
2007-02-06,1.4004830235499603,1.4989195121927876,1.473984547282582,1.3074753627198539,1.182727539855856
2007-02-07,1.4004496997450753,1.498124564221384,1.4735761490242476,1.3087315822954693,1.1826993974356284
2007-02-08,1.4014964433815678,1.491140098547038,1.4706918406681737,1.3091346198027953,1.1835833871057855
2007-02-09,1.3967864969277666,1.4947850520137584,1.4700180813017087,1.3049542721831824,1.1796057713200283
2007-02-12,1.3906597170654151,1.4867744009511041,1.462855120451215,1.3014789963400049,1.1744316198651472
2007-02-13,1.4016677649929203,1.5080760525956443,1.4791243580151208,1.3070414877095746,1.1837280706074857
2007-02-14,1.4166684799462612,1.5345265728282935,1.5000105521967482,1.3163589335382435,1.1963963846066599
2007-02-15,1.4181081921080665,1.5358880532092556,1.501438185478669,1.3179776163297372,1.1976122417035322
2007-02-16,1.418496319701398,1.537347567440853,1.5023570414435239,1.3184161891736303,1.1979400208953481
2007-02-20,1.415906452114604,1.5404746149346695,1.5025134893195682,1.3180271337215848,1.1957528414237135
2007-02-21,1.4240007291482641,1.5606062301706198,1.516625941064089,1.3203087796379704,1.202588571812409
2007-02-22,1.4229247852343807,1.562119844827082,1.5167884556426685,1.3189434283997878,1.2016799220987804
2007-02-23,1.4237605092673435,1.5712020890401521,1.5216432246609883,1.3203893311107897,1.202385702756513
2007-02-26,1.4257554977083997,1.576020142428514,1.525042337196743,1.3223164413299802,1.2040704984528936
2007-02-27,1.3698470817988848,1.5131550293625953,1.4647256106790767,1.3028807964366538,1.1568082772930108
2007-02-28,1.3857376158417256,1.5308746995579348,1.481797454683406,1.3085460934128885,1.1655719193217196
2007-03-01,1.3752910097367719,1.51543008541132,1.4687373273373154,1.304376821838321,1.1596932656866292
2007-03-02,1.3571879757606113,1.4809185742621647,1.4423467118406934,1.2982720821807818,1.142317803586743
2007-03-05,1.3385335830413871,1.4565121606359217,1.4205489036969505,1.2904098501465975,1.134984581151136
2007-03-06,1.3681775564544076,1.493228114088947,1.4541837642538868,1.3010613718944566,1.145591260790993
2007-03-07,1.3671667989738596,1.4951782249693097,1.4545961765264852,1.3014268559784672,1.1473863838793072
2007-03-08,1.380278023187523,1.5232805809915222,1.4752408172032254,1.3054172347540094,1.1484787705876431
2007-03-09,1.3795436395985523,1.5258759356867608,1.4761051151446236,1.3030741877594345,1.1448311916969445
2007-03-12,1.3844635366405917,1.5345580013302216,1.482936685914507,1.3072727784064389,1.1476705504481737
2007-03-13,1.3623387000341558,1.5084975135599688,1.458495510894155,1.30013476418234,1.1433598384096368
2007-03-14,1.3673374875168745,1.5173025599745462,1.465427910499916,1.301365095985829,1.144653286041038
2007-03-15,1.3710519510254788,1.5212145597045927,1.4693075035546306,1.3019165815231868,1.1443861590899067
2007-03-16,1.3710504419992613,1.5297588628472645,1.4734330716995538,1.3021737154507353,1.1501662844533143
2007-03-19,1.3849195321950925,1.54297868618006,1.4872519855270374,1.3071979543795442,1.1508339199764803
2007-03-20,1.3931483718484778,1.555828846799678,1.4978634521606933,1.311340845361229,1.156117893142741
2007-03-21,1.4147328704884095,1.59572940252709,1.5286738857058029,1.3206187548686281,1.161735407543217
2007-03-22,1.4114426414831052,1.5892956694104228,1.5238145876633216,1.3180067329929634,1.1601103462276872
2007-03-23,1.4108208059133924,1.594857130070182,1.526145076737885,1.316623037799641,1.153922461531301
2007-03-26,1.4132079289166133,1.5946922997341118,1.5273573387201795,1.317129407756829,1.159687397340872
2007-03-27,1.4094787882297812,1.58760201472436,1.5219467100430002,1.3157962641085608,1.158569750596364
2007-03-28,1.4015497490845188,1.5664280493704246,1.5075166878235084,1.3132979859859077,1.1619446471087451
2007-03-29,1.4077214674884155,1.5888343116167976,1.5216176551561968,1.3139565717914188,1.1575013614516307
