Date,Gross_NoMacro,Net_NoMacro,Gross_WithMacro,Net_WithMacro
2014-03-18,1.4141186196685074,1.2600578997184795,1.20733679827669,1.1283841856625505
2014-03-19,1.4032347686310422,1.2502063917451138,1.2026906272689233,1.1239731638338877
2014-03-20,1.4038934046893405,1.2506940260771884,1.2029728806137678,1.1241923628024078
2014-03-21,1.4077410455043837,1.2540805364560617,1.2046213702851984,1.1257143534032668
2014-03-24,1.407184085959895,1.2535823345083952,1.2043830717103938,1.1254907501070357
2014-03-25,1.4090906059095472,1.2552338366461935,1.205198949453807,1.1262321255750474
2014-03-26,1.4103993309007041,1.2563391471596297,1.2057586274396837,1.1267279838656004
2014-03-27,1.4130593274651542,1.258647546945287,1.2068956507409132,1.1277631098673373
2014-03-28,1.4144778796066952,1.2599088263801714,1.2075014442757983,1.128328170523654
2014-03-31,1.4169286805446035,1.2620894356690666,1.2085475354571533,1.1293046074046604
2014-04-01,1.416075986652429,1.261320384898782,1.2081838893837706,1.1289605380567738
2014-04-02,1.4147769350170014,1.2601609331743115,1.207629719525587,1.1284416471951098
2014-04-03,1.415219837671565,1.2601705564801862,1.2078187466419008,1.1284459559063413
2014-04-04,1.416966524766801,1.2614256040347251,1.2085641013076518,1.1290078851349314
2014-04-07,1.4164958996515045,1.260732124709966,1.2083633976884838,1.1286975443493446
2014-04-08,1.4214151220196187,1.2649301279984588,1.2104616064641611,1.1305767207064878
2014-04-09,1.424325367610937,1.2675095740011537,1.2117007731576557,1.1317294569479672
2014-04-10,1.420887558212134,1.2644481674907568,1.2102384681249632,1.1303627280495923
2014-04-11,1.4198806511094488,1.2634715374715744,1.2098096524518105,1.1299261952595734
2014-04-14,1.4224075892417727,1.2656561664807893,1.2108861915754492,1.130903055232761
2014-04-15,1.422546822032936,1.2657160823319114,1.2109454555534782,1.1309298235687775
2014-04-16,1.4249508796230463,1.267723319405243,1.2119686846551652,1.131826566646033
2014-04-17,1.421538136537456,1.264548906042117,1.210517358224319,1.130409504530465
2014-04-21,1.4223033906367206,1.2652214134794393,1.2108431860536268,1.1307100895040412
2014-04-22,1.4224486233704792,1.2653462000044864,1.2109050062205549,1.1307658494609159
2014-04-23,1.4226814091909787,1.2655336998234565,1.2110040894179332,1.1308496282686726
2014-04-24,1.424238265394749,1.266915651650884,1.2116666970886392,1.1314670672632048
2014-04-25,1.4211689435272579,1.2641790904840415,1.2103610886171332,1.1302450723996167
2014-04-28,1.4218120725741101,1.2647454379639202,1.210634954147623,1.1304982451712664
2014-04-29,1.4238844432299893,1.26658578434409,1.2115172382421076,1.1313207460045718
2014-04-30,1.4257073449764026,1.26820430810363,1.2122927495203935,1.1320435827558215
2014-05-01,1.4289303312606811,1.2710077642553548,1.2136630177307672,1.1332948143301893
2014-05-02,1.4314227799118984,1.2732198318524157,1.214721499269509,1.1342810100117575
2014-05-05,1.429812420219684,1.2717809836917262,1.2140382145799185,1.1336400923539696
2014-05-06,1.4299622154405567,1.2719064129117148,1.2141018093284073,1.1336959949010101
2014-05-07,1.4323962720462289,1.274061838515197,1.2151351207323888,1.1346565991361837
2014-05-08,1.431988321703969,1.2736382177577978,1.214962083843761,1.134467964615714
2014-05-09,1.4311679337400576,1.2729035569158544,1.2146140571681634,1.1341407723336272
2014-05-12,1.4330695590216729,1.2745349464263263,1.2154209997861691,1.1348675459172703
2014-05-13,1.4365696359941136,1.2774193710925525,1.2169052498096213,1.1361517162538788
2014-05-14,1.4396304732543006,1.2801377235555247,1.2182016537003233,1.1373605834771567
2014-05-15,1.439080157436817,1.2796395464582229,1.2179688176874122,1.1371392764319708
2014-05-16,1.4410553598144016,1.2813912704646817,1.2188046762363913,1.137917602709369
2014-05-19,1.4406121009462551,1.2809938011586242,1.21861722820478,1.1377411197996112
2014-05-20,1.4392534589642003,1.2797843019035244,1.2180425889506716,1.1372039989190694
2014-05-21,1.4400595754186045,1.2804993255297008,1.2183836977967206,1.1375216804712656
2014-05-22,1.4408839779649751,1.2812275780095213,1.218732446779077,1.1378451492026176
2014-05-23,1.4437111528469273,1.2837385788449578,1.2199280911939108,1.1389601463230683
2014-05-27,1.4463965258540392,1.2861238909034136,1.2210626540045706,1.1400182960958865
2014-05-28,1.4487813091094959,1.288234174977375,1.22206928314087,1.1409535724216322
2014-05-29,1.4493077271572552,1.2886931698420234,1.2222913039946084,1.141156831984496
2014-05-30,1.4487714793115838,1.2882072496203574,1.2220651784222858,1.1409416872185696
2014-06-02,1.4463642182185739,1.286061774936826,1.2210498940937538,1.1399915833024354
2014-06-03,1.443691126259407,1.2836717171099843,1.2199215549753872,1.138932285118124
2014-06-04,1.4434186626064118,1.2834180724217625,1.2198064388410597,1.1388197625313468
2014-06-05,1.4472935657017982,1.2868608622524835,1.221443743341856,1.1403472137889363
2014-06-06,1.449602498547686,1.2889062023410829,1.2224180555495656,1.141253449241308
2014-06-09,1.4502341884267997,1.2894615555065658,1.2226844006733184,1.1414993161300326
2014-06-10,1.4490906244835617,1.2884312110618688,1.222202334464382,1.1410432585322015
2014-06-11,1.448490027475162,1.2878940311961604,1.2219490545613394,1.1408053934994689
2014-06-12,1.4502286535776894,1.2894361620390302,1.2226824087722492,1.1414883965806284
2014-06-13,1.4514346335026198,1.290458985945002,1.223190787377205,1.1419411299747988
2014-06-16,1.45005334163103,1.2892141825694854,1.2226087482508785,1.141390359981829
2014-06-17,1.448949579673729,1.2882261966122888,1.2221434312221047,1.1409530092054458
2014-06-18,1.4548020697095987,1.2934251741510814,1.2246116269253815,1.1432553180248426
2014-06-19,1.4558370442766022,1.294331782230088,1.2250472332235556,1.1436559923461727
2014-06-20,1.4575879988915337,1.2958132555409223,1.2257839235402894,1.1443104983440544
2014-06-23,1.4559753428882356,1.2943177067574665,1.225105828013794,1.1436501515825221
2014-06-24,1.4560969460963489,1.294191800801361,1.2251569884952171,1.143594526767597
2014-06-25,1.4578912550757555,1.2955525945238935,1.2259118524455652,1.1441957499603974
2014-06-26,1.4584191093278804,1.2958485311020556,1.226133783533289,1.1443264314072263
2014-06-27,1.4591117157461877,1.2964587845858466,1.2264249303383283,1.1445958800251008
2014-06-30,1.4592343591753916,1.2965641288894456,1.2264764729849589,1.1446423823348222
2014-07-01,1.4596772418505686,1.2969556087885195,1.2266625929107893,1.1448151869321141
2014-07-02,1.456948936835295,1.2945222622851464,1.2255162060218479,1.1437412365157495
2014-07-03,1.4560680943851738,1.293499701914549,1.2251457446177851,1.143289508300348
2014-07-07,1.4542003054251456,1.2918363936802642,1.2243599593564205,1.1425544316511178
2014-07-08,1.454115456368352,1.2915840208268747,1.2243242401410759,1.1424428270688816
2014-07-09,1.455395363225439,1.292649630626194,1.2248630628952775,1.1429141081671517
2014-07-10,1.4536106346304545,1.291001547078734,1.2241120476768268,1.1421855201982223
