sma_fast,sma_slow,rsi_period,rsi_lower,rsi_upper,macro_gate,total_return,sharpe,max_dd,win_rate,profit_factor,expectancy,total_trades,passes_filters
50,250,14,30,70,neither,-52.20909944851915,-1.2294195857598096,54.289646710892015,30.37974683544304,0.34907171335492043,-33.04373382817664,158,False
50,150,14,30,70,both,-55.65587410336582,-1.2320047161752161,56.65916965586123,31.16883116883117,0.2952177753894124,-36.140177989198605,154,False
100,250,14,40,60,payems_only,-39.85625741118689,-1.2339174456947066,40.836537963797994,37.24137931034483,0.343688716809801,-27.487074076680575,145,False
20,200,10,35,65,unrate_only,-34.785601561414545,-1.2367877421788998,35.503506564311294,36.134453781512605,0.33006278021220725,-29.231597950768585,119,False
50,150,14,30,70,neither,-58.98276110824584,-1.2395616775442249,60.65549082585686,30.113636363636363,0.35925745830229944,-33.51293244786692,176,False
20,100,21,30,70,unrate_only,-43.77166254333406,-1.2411334697140155,43.77166254333406,23.423423423423422,0.2505759633695897,-39.43393021921986,111,False
50,100,14,35,65,payems_only,-54.927540820083756,-1.2416649573631382,56.615495809718176,28.37837837837838,0.3208954358468991,-37.11320325681335,148,False
50,200,21,30,70,neither,-55.50463188508715,-1.2418910227341506,57.131908490732144,24.489795918367346,0.3463023379332713,-37.758252983052486,147,False
20,200,14,40,60,unrate_only,-32.38232704532768,-1.2425967339376993,33.02018659548253,30.097087378640776,0.28985630373467075,-31.439152471191996,103,False
20,250,10,35,65,unrate_only,-34.11357877970773,-1.2431433217760193,36.316044853711404,35.53719008264463,0.3337630528764267,-28.19304031380804,121,False
50,100,14,30,70,neither,-60.348085809122544,-1.2439367645865278,61.189367728298684,29.444444444444446,0.36762442247939037,-33.52671433840136,180,False
100,150,21,40,60,both,-46.36789884555528,-1.2452028435942402,46.36789884555528,32.88590604026846,0.37565273860822146,-31.11939519835927,149,False
100,150,21,40,60,payems_only,-45.63591564918868,-1.2462300618660278,47.299686742082955,32.19178082191781,0.37780081983794395,-31.257476472047014,146,False
50,150,10,45,55,unrate_only,-22.152339706325055,-1.246825615644722,23.065044582521388,26.08695652173913,0.20612850946564273,-32.104840154094404,69,False
50,150,14,30,70,payems_only,-55.608147701762,-1.2597992457878515,56.90749353839598,31.57894736842105,0.29779148078267514,-36.58430769852762,152,False
50,250,14,30,70,both,-50.09964667428803,-1.263401544229455,52.217617430610694,30.985915492957744,0.28328485550233695,-35.28144131992117,142,False
20,150,10,35,65,unrate_only,-35.53224942591929,-1.2652766794565649,37.14756530201907,35.833333333333336,0.3114718760819909,-29.610207854932764,120,False
50,100,14,35,65,both,-56.03580394044583,-1.2667558856271357,57.83573696418159,28.289473684210524,0.31350153871832,-36.86566048713539,152,False
20,100,14,30,70,unrate_only,-42.53744957732847,-1.2706217448590278,43.247225921948484,26.446280991735538,0.2671412799002044,-35.15491700605661,121,False
50,100,14,35,65,neither,-58.58221644980607,-1.2718864568232855,59.70377901763896,29.142857142857142,0.335346504416221,-33.475552257032014,175,False
50,250,14,30,70,payems_only,-49.103900366814166,-1.2727707519447524,51.59546615215316,31.61764705882353,0.2900758461128395,-36.10580909324575,136,False
50,200,21,30,70,both,-53.05067804195264,-1.2753318014753872,54.42298881323539,25.563909774436087,0.2988132040086789,-39.887727851092215,133,False
50,150,21,40,60,payems_only,-51.42291992106056,-1.277278456147562,52.90958418806101,29.761904761904763,0.3648299273473464,-30.608880905393182,168,False
50,150,21,40,60,both,-52.07698421315615,-1.2790331039855964,52.07698421315615,30.409356725146196,0.36212992383665055,-30.45437673283983,171,False
50,200,21,30,70,payems_only,-52.48259144460532,-1.2801360139012905,53.82672282738843,25.384615384615383,0.28704820411687565,-40.37122418815798,130,False
20,100,21,40,60,unrate_only,-35.88586540965043,-1.2837665128373288,37.32299704529205,31.372549019607842,0.30254578904738927,-35.18222098985338,102,False
20,250,14,40,60,unrate_only,-32.24339029787974,-1.290496237255342,34.1953982938193,31.06796116504854,0.2888389109599277,-31.304262425126055,103,False
50,200,10,45,55,unrate_only,-22.48612949759996,-1.2917750272872985,23.394920941215627,25.37313432835821,0.18120368583426097,-33.56138730985072,67,False
50,100,10,45,55,unrate_only,-23.707876501019346,-1.2947189835397424,24.161939459869107,25.757575757575758,0.17788974157687676,-35.92102500154444,66,False
50,100,10,40,60,unrate_only,-31.732227467221673,-1.2953314747381384,32.41777611620364,31.03448275862069,0.24431141838992926,-36.47382467496743,87,False
20,250,10,30,70,unrate_only,-39.69270206519671,-1.3024754816054105,41.89632298791916,33.88429752066116,0.30423278144915883,-32.80388600429475,121,False
50,250,21,40,60,neither,-48.906165138720944,-1.3082413834168332,51.13050360102414,29.411764705882355,0.3905898305939675,-28.768332434541765,170,False
50,100,14,45,55,unrate_only,-25.848973679968058,-1.3135824649753216,26.45984712209098,25.301204819277107,0.20179003004253848,-31.14334178309403,83,False
20,250,14,45,55,unrate_only,-24.174345942093595,-1.317760449916261,25.40167402203445,24.0,0.19331034801690805,-32.2324612561249,75,False
50,150,21,40,60,neither,-56.45818152949544,-1.3186729411297144,56.987764710290925,29.31937172774869,0.365042941983216,-29.55925734528559,191,False
50,150,14,35,65,both,-55.94122796742889,-1.319909334302175,56.69701106073033,27.89115646258503,0.2877290136742083,-38.055257120699835,147,False
20,100,21,45,55,unrate_only,-25.277835263651703,-1.320475996276248,25.747795722905657,27.27272727272727,0.2099372172094378,-38.29975039947231,66,False
50,250,14,35,65,neither,-51.68105109180773,-1.325409351239781,53.67707141554747,28.57142857142857,0.3336144408696719,-33.55912408558943,154,False
50,100,14,40,60,payems_only,-47.7566218570623,-1.3296665490036097,48.67160623801734,36.0,0.3788890195155138,-27.289498204035567,175,False
20,200,10,30,70,unrate_only,-41.01709461471767,-1.3331259470896135,42.10595714267828,33.057851239669425,0.2842552600185156,-33.898425301419536,121,False
100,250,10,35,65,both,-45.61168791702197,-1.3337775926487734,46.17408935227325,34.78260869565217,0.3466169256873376,-28.330240942249635,161,False
50,100,14,40,60,both,-48.5106952386923,-1.337365999638288,50.06183729898699,35.95505617977528,0.37451679149556255,-27.253199572299007,178,False
50,150,14,35,65,neither,-59.11602936964665,-1.3401587448685837,59.27950639531896,28.654970760233915,0.31440793261465627,-34.57077740915008,171,False
20,150,10,30,70,unrate_only,-41.29641999007993,-1.343399726361489,43.16940757485989,33.61344537815126,0.2694519463382343,-34.702873941243666,119,False
50,150,14,35,65,payems_only,-55.921481213826766,-1.3480850453739925,57.09136562246193,27.083333333333332,0.2752449421023065,-38.83436195404637,144,False
20,100,14,45,55,unrate_only,-26.66280727545287,-1.3530703378328472,27.05190149849556,26.506024096385545,0.19727796286175686,-32.12386418729258,83,False
50,100,10,30,70,neither,-61.70447132611356,-1.35400099787907,61.890899045948686,30.15075376884422,0.3363947564030359,-31.00727202317265,199,False
50,250,21,40,60,both,-45.9668154541019,-1.354175321704519,46.29426353482283,31.16883116883117,0.36680564661999127,-29.848581463702583,154,False
100,200,10,35,65,both,-47.75552971987075,-1.3612177907742273,48.29576279466558,35.11904761904761,0.35887295809763037,-28.42591054754213,168,False
50,250,21,40,60,payems_only,-45.20280709403474,-1.3617624655932703,46.89638282321161,30.201342281879196,0.36841344962414224,-30.33745442552665,149,False
100,250,10,35,65,payems_only,-45.28916383966692,-1.3622019013500395,45.52247550283365,33.116883116883116,0.3342434905467597,-29.408547947835686,154,False
20,150,21,35,65,both,-53.07214220228852,-1.3698444160387067,54.91403366584906,25.520833333333332,0.3811329164438328,-27.641740730358627,192,False
20,150,21,30,70,neither,-60.199632385364396,-1.3699994082842952,60.737370257588296,23.474178403755868,0.3754967737957983,-28.262738209091275,213,False
50,100,10,30,70,payems_only,-59.044308289944226,-1.3799743668619375,59.5931115519477,31.137724550898206,0.2689324715912113,-35.35587322751156,167,False
100,200,10,35,65,payems_only,-47.44571867906678,-1.3874290643976415,47.92150625026144,33.54037267080746,0.3484710991873213,-29.46939048389244,161,False
20,250,21,35,65,payems_only,-50.93372420311471,-1.3929265407166678,51.41046754195696,24.705882352941178,0.37273085993343635,-29.96101423712631,170,False
20,150,21,35,65,payems_only,-53.089476665520074,-1.3943657173873172,53.34630589847509,24.731182795698924,0.3708911425123871,-28.54272939006453,186,False
50,100,10,30,70,both,-59.827061576689545,-1.3950403148755435,60.794785727026614,30.994152046783626,0.2646577002619443,-34.986585717362246,171,False
50,100,14,40,60,neither,-52.718934930057145,-1.3958386399143508,53.472436895170226,37.073170731707314,0.3685553625579601,-25.716553624418168,205,False
20,250,10,45,55,unrate_only,-23.828992732675687,-1.4018412241337417,24.607541733045498,25.352112676056336,0.18240671034529712,-33.56196159531778,71,False
50,250,14,35,65,both,-50.94378778478583,-1.4032630696902375,52.91627290118783,27.536231884057973,0.2799116887893536,-36.915788249844844,138,False
20,250,21,35,65,both,-52.26994804038796,-1.4059144487758646,54.360265745780566,24.861878453038674,0.3719671451152773,-28.8784243317061,181,False
100,150,10,35,65,both,-49.990335981931075,-1.4060243948320137,50.50746007979403,34.463276836158194,0.350652065505216,-28.24312767340738,177,False
20,150,21,35,65,neither,-58.009233054370654,-1.4157475140213303,58.009233054370654,24.88479262672811,0.38120554690295866,-26.732365462843628,217,False
20,150,21,30,70,both,-57.9220509673384,-1.4193750067217277,59.1519733662733,23.684210526315788,0.3301260906423836,-30.485289982809704,190,False
20,200,10,40,60,unrate_only,-34.947600041886034,-1.4217753568032203,35.61250500738428,33.02752293577982,0.2447141969513406,-32.0620183870514,109,False
20,250,21,35,65,neither,-56.36710295591059,-1.4291896409126452,56.835421629831,24.242424242424242,0.36757175453135854,-28.468233816116452,198,False
20,150,10,45,55,unrate_only,-25.177038443780802,-1.431441945583787,26.214149829995677,25.0,0.17473280219742893,-34.96810894969554,72,False
50,250,14,35,65,payems_only,-50.488259986455944,-1.4322488655347996,52.93292318927659,26.865671641791046,0.2684153871355838,-37.67780596004175,134,False
20,250,21,30,70,payems_only,-55.59486066174267,-1.44019781291062,56.14469823607463,22.807017543859647,0.319995707978384,-32.5116144220717,171,False
100,150,10,35,65,payems_only,-50.011429630745795,-1.4415636370290497,50.63463624906366,33.13953488372093,0.3383906811429951,-29.076412576015095,172,False
20,150,10,40,60,unrate_only,-35.43520992481487,-1.4427042823196667,36.63674390923474,32.432432432432435,0.23328678504141587,-31.92361254487828,111,False
50,200,14,30,70,neither,-59.12343703213963,-1.4438053034072493,60.48114101002668,29.166666666666668,0.3074644772237009,-35.19252204294022,168,False
20,150,21,30,70,payems_only,-58.06342397830979,-1.4448007633828177,58.582695071232315,23.118279569892472,0.31855944684581977,-31.216894611994512,186,False
20,250,21,30,70,both,-56.64896576143806,-1.4468299059240217,57.916099955303224,22.77777777777778,0.3225255755074016,-31.471647645243362,180,False
20,250,21,30,70,neither,-59.66204161247132,-1.44701034410573,59.96312626250548,22.448979591836736,0.3331546772229795,-30.439817149220055,196,False
100,200,21,45,55,both,-38.72700979649935,-1.4503680197599707,38.797415988840235,31.386861313868614,0.30216284094636925,-28.267890362408266,137,False
20,100,14,40,60,unrate_only,-37.361487753077796,-1.4531658101978604,37.68842317260203,28.82882882882883,0.24439721341795728,-33.658997975745756,111,False
20,100,14,35,65,unrate_only,-43.19733922968758,-1.4552573405591307,44.15061285620824,27.049180327868854,0.24862106289920338,-35.40765510630138,122,False
100,200,10,35,65,neither,-53.62739275467913,-1.4620812677567432,54.219161317768695,35.483870967741936,0.3440765217654322,-28.682797739042872,187,False
20,200,10,45,55,unrate_only,-25.363804060782886,-1.4622312829769726,26.126665651098364,25.0,0.17354506925441612,-35.22750563997623,72,False
20,200,21,35,65,both,-54.76460775997172,-1.4632408567588058,56.10188209222374,24.33862433862434,0.3679956256527956,-28.975982941783997,189,False
50,150,10,30,70,both,-60.20962125758964,-1.470441693876482,60.944177348086704,30.813953488372093,0.253205689995146,-35.005593754412565,172,False
50,250,14,40,60,neither,-49.420879557160085,-1.472338430009734,49.95786227670925,34.85714285714286,0.3208055720976654,-28.240502604091496,175,False
50,200,14,30,70,both,-56.311592851042214,-1.4736866605072985,57.30005262337667,29.53020134228188,0.244869536400047,-37.79301533626994,149,False
50,200,21,40,60,neither,-54.00678949834719,-1.4738677392271402,55.12920794614272,28.021978021978022,0.35686575895641115,-29.674060163927088,182,False
20,200,21,35,65,payems_only,-54.37086848014463,-1.474935281519385,54.37086848014463,23.626373626373624,0.36139903462407946,-29.874103560519007,182,False
100,200,21,45,55,payems_only,-38.6163685003179,-1.4780464639551045,39.61491647379964,30.82706766917293,0.2932024054831596,-29.03486353407364,133,False
20,200,21,35,65,neither,-58.810312309274394,-1.4823414203616478,59.25240763700441,23.923444976076556,0.37092351584369737,-28.138905411136083,209,False
20,200,21,30,70,neither,-62.087953174744904,-1.483680372389106,62.829902507365766,22.596153846153847,0.3526937678508362,-29.849977487858183,208,False
50,100,10,35,65,payems_only,-52.63922145939095,-1.4839283167166133,53.588002161277515,29.069767441860467,0.3056547256823126,-30.604198522901722,172,False
100,250,10,35,65,neither,-52.610881375377915,-1.4877204762629728,52.610881375377915,34.831460674157306,0.3125575121085471,-29.556674929987665,178,False
50,100,10,35,65,both,-53.34284578933812,-1.4885993177116035,54.84507249346543,29.545454545454547,0.30277490663766005,-30.308435107578465,176,False
50,150,14,40,60,both,-49.673762534688294,-1.4904085903513224,50.00779973779378,33.90804597701149,0.3402579552354618,-28.548139387751878,174,False
50,250,10,30,70,both,-53.32334569734457,-1.4909211803737525,54.405748417818,31.901840490797547,0.2719645335072595,-32.71370901677587,163,False
20,100,21,35,65,payems_only,-61.33329536914661,-1.4917168102111025,61.81995875842087,23.902439024390244,0.3165905276580145,-29.918680667876437,205,False
20,100,21,30,70,neither,-68.0751707577067,-1.4933988146837514,68.41768739923221,22.45762711864407,0.3534435673674558,-28.84541133801133,236,False
50,250,10,30,70,neither,-56.57616413924729,-1.497155008785131,57.925760852675744,30.601092896174865,0.30315494917249924,-30.91593668811324,183,False
20,250,10,40,60,unrate_only,-35.27325213864226,-1.4980016909045903,36.477800115423925,32.743362831858406,0.23118081007958394,-31.215267379329354,113,False
50,250,14,40,60,both,-47.53889006824441,-1.4985363690455975,48.29565330589093,32.48407643312102,0.3010495493888043,-30.279547814168385,157,False
100,200,21,45,55,neither,-44.256143700881495,-1.501150791674634,45.45131694150512,32.02614379084967,0.31606987399422465,-28.8490328656284,154,False
20,100,21,35,65,neither,-65.26614802289022,-1.5029292857223822,65.70331209692002,24.369747899159663,0.36185537534961437,-27.42275127012196,238,False
20,150,21,40,60,payems_only,-48.97141797138801,-1.503743223936128,49.37705336449128,30.508474576271187,0.3613338365580554,-27.66746778044528,177,False
50,150,10,30,70,payems_only,-60.48969513005855,-1.5067602569782759,60.84704505084836,29.761904761904763,0.23067629660206934,-36.00577091074918,168,False
50,200,14,30,70,payems_only,-55.9429536064029,-1.5080815331869497,57.23249970196387,30.136986301369863,0.24959200731882922,-38.31709151123483,146,False
50,150,14,40,60,payems_only,-49.26540468171719,-1.5109316172709308,50.44783672845422,33.72781065088758,0.33434573570920595,-29.151127030601884,169,False
20,200,21,30,70,both,-59.48704530315509,-1.511169239718986,60.67122351464557,22.75132275132275,0.32866083560359577,-31.47462714452649,189,False
20,200,21,30,70,payems_only,-59.12455512824474,-1.5193341485288785,59.63068698129046,22.404371584699454,0.32123111477989635,-32.30850007007917,183,False
20,100,21,35,65,both,-62.45675293409878,-1.5196230947608518,63.06879812456289,24.170616113744074,0.30420863186364405,-29.600356840805105,211,False
50,250,14,40,60,payems_only,-47.11320940354191,-1.5237097638844832,48.75076080274064,32.23684210526316,0.29251487394099696,-30.995532502330292,152,False
50,200,21,40,60,both,-50.789583401559234,-1.5289915306410715,50.789583401559234,28.65853658536585,0.3398722450440864,-30.969258171682416,164,False
50,150,10,30,70,neither,-64.78358231857857,-1.5308888258300426,65.44119972888038,29.35323383084577,0.28666523802512417,-32.23063796944208,201,False
50,200,21,40,60,payems_only,-49.981487689470036,-1.534040305592988,51.51226588403728,28.125,0.34270601443938187,-31.23842980591874,160,False
50,100,10,35,65,neither,-58.168650186158786,-1.5350540486193427,58.59317405580795,30.76923076923077,0.32990920571484206,-27.965697204884027,208,False
50,250,10,30,70,payems_only,-53.45335732857651,-1.5357493434231406,54.09656551132409,30.76923076923077,0.24678485843179254,-34.264972646523375,156,False
100,150,21,45,55,both,-42.04008341475733,-1.5369220019039789,42.603463587243056,30.714285714285715,0.2859937537020437,-30.028631010540924,140,False
100,150,10,35,65,neither,-57.17130597608055,-1.540145503175569,57.17130597608055,34.65346534653465,0.3277853246738026,-28.302626720831945,202,False
20,150,21,40,60,both,-50.43598818498379,-1.5451583958356079,50.43598818498379,30.76923076923077,0.3502255795501898,-27.71208142032077,182,False
20,100,10,45,55,unrate_only,-27.823765858903442,-1.5465334044590149,28.236750236630883,22.666666666666664,0.13771309835245404,-37.09835447853787,75,False
20,100,21,40,60,payems_only,-57.561768800059895,-1.5487431906380356,57.81457942607655,28.191489361702125,0.2997522982737146,-30.617962127691428,188,False
20,100,21,30,70,payems_only,-66.02209413236368,-1.5507503363077626,66.38663792100937,22.058823529411764,0.2716017911383259,-32.36377163351165,204,False
20,100,10,35,65,unrate_only,-41.83404871184915,-1.5523999755265965,42.065215457401315,33.33333333333333,0.2487308192289849,-32.42949512546437,129,False
20,150,21,40,60,neither,-54.978208549162446,-1.5572611281622075,54.978208549162446,30.88235294117647,0.35381443148772773,-26.950102229981603,204,False
50,200,14,35,65,neither,-58.84803053691918,-1.5611014899717848,59.41866636199683,27.54491017964072,0.2882315272902813,-35.238341638873806,167,False
100,250,21,45,55,both,-38.49383105669096,-1.565704382486603,38.49383105669096,29.850746268656714,0.25479600073123726,-28.726739594545464,134,False
20,100,21,30,70,both,-67.01727394672704,-1.5778000848995006,67.37114060237562,22.00956937799043,0.26044678096947227,-32.06568131422346,209,False
20,250,21,40,60,payems_only,-48.65642674799749,-1.5795031843998606,49.064566063092016,30.909090909090907,0.332832332909332,-29.48874348363485,165,False
100,150,21,45,55,payems_only,-42.433675024630546,-1.5842706584793163,43.37012560177251,29.927007299270077,0.2738141630025028,-30.973485419438425,137,False
20,100,10,30,70,unrate_only,-46.88074572431964,-1.5889036295978682,47.02894458016636,29.92125984251969,0.21670637102653564,-36.91397301127526,127,False
50,150,14,40,60,neither,-54.98280816515193,-1.5890481506177083,54.98280816515193,34.48275862068966,0.3249231861423815,-27.085127174951637,203,False
20,100,21,40,60,neither,-62.42807785798481,-1.6017051259069213,62.65189918344536,28.899082568807337,0.33321897651072513,-28.636732962378396,218,False
100,250,21,45,55,payems_only,-38.3827687071557,-1.6021527267130378,38.3827687071557,29.230769230769234,0.2434035929830398,-29.525206697812127,130,False
20,100,21,40,60,both,-59.300147738739476,-1.6045028101495395,59.54260259225299,28.350515463917525,0.28721164122960346,-30.567086463267785,194,False
20,250,21,40,60,both,-50.435627490539325,-1.6185846259912378,50.70888687068853,31.60919540229885,0.33023683311565305,-28.985992810654793,174,False
50,200,14,35,65,both,-56.93191936910904,-1.6209521908165174,57.670708166438835,25.850340136054424,0.24806386859532686,-38.72919684973397,147,False
20,200,21,40,60,payems_only,-50.73343246719742,-1.6225664142121834,51.12506128958586,29.545454545454547,0.333809577962334,-28.825813901816737,176,False
50,250,10,35,65,both,-52.48394234121745,-1.6285308999601802,52.975281344053414,30.0,0.2808999987662349,-30.87290725953968,170,False
20,250,21,40,60,neither,-55.25872938450106,-1.6469442765065565,55.53832390834986,31.088082901554404,0.3237504681145116,-28.631466002332196,193,False
20,150,14,30,70,neither,-64.93458509687306,-1.6485422396411376,65.6759806367742,26.141078838174277,0.33952881465169765,-26.943811243515754,241,False
20,200,21,40,60,neither,-56.10481474788218,-1.6490336298894122,56.37912196470873,29.850746268656714,0.33471821561671466,-27.9128431581504,201,False
100,250,21,45,55,neither,-44.34864712760627,-1.6510431453797079,44.49091754546506,30.87248322147651,0.2516993982779779,-29.76419270309144,149,False
50,100,21,45,55,payems_only,-45.20306859696309,-1.6518511541781564,46.63711688804407,30.76923076923077,0.27827871859386977,-28.976326023694313,156,False
50,200,14,35,65,payems_only,-56.53199636115195,-1.654880268367334,57.68567713654898,25.174825174825177,0.23679278354023955,-39.53286458821815,143,False
50,100,21,45,55,both,-45.9654906484938,-1.658057938651882,47.5252779876989,30.81761006289308,0.2783827228161478,-28.909113615404962,159,False
20,150,14,30,70,both,-61.60766928170326,-1.6584119538446056,62.93687201614985,26.88679245283019,0.2981691308704254,-29.060221359294008,212,False
20,100,10,40,60,unrate_only,-39.58853223883715,-1.6585325876833044,39.712499279920635,29.565217391304348,0.1876366626109337,-34.42481064246717,115,False
100,150,21,45,55,neither,-49.3285054313647,-1.6594687181939427,49.42573191915035,30.625000000000004,0.2822292864801902,-30.83031589460289,160,False
20,150,14,30,70,payems_only,-60.799151588244314,-1.6610617962365124,61.70571503226745,26.570048309178745,0.3038985402171003,-29.371570815576895,207,False
20,200,21,40,60,both,-52.147431141394996,-1.662528532593933,52.147431141394996,29.83425414364641,0.3238619972835564,-28.81073543723484,181,False
50,150,10,35,65,both,-55.39152400879701,-1.6641692991504018,55.85279721182545,28.08988764044944,0.2746221563835899,-31.118833712807316,178,False
50,200,10,30,70,both,-58.0901427001322,-1.6644117753100505,58.86382573368092,29.518072289156628,0.24314664050146642,-34.994061867549526,166,False
50,250,21,45,55,both,-41.206855403867095,-1.6726186959972422,41.77833469326242,26.08695652173913,0.2527199257765147,-29.860040147729716,138,False
20,150,21,45,55,payems_only,-38.319403895347634,-1.673018745829142,38.709260774659,26.01626016260163,0.22538989891657793,-31.15398690678669,123,False
20,150,21,45,55,both,-38.83167807031603,-1.6730236054310212,39.2182970819053,26.400000000000002,0.22657674858346707,-31.0653424562528,125,False
50,250,10,35,65,payems_only,-52.61232270593889,-1.6826729483523857,53.203104036515484,28.04878048780488,0.26475931104694816,-32.080684576791946,164,False
50,200,10,30,70,neither,-62.382156178459866,-1.6987179605983227,63.180681160596386,28.645833333333332,0.2771471576225591,-32.49070634294786,192,False
50,150,21,45,55,both,-43.147399351981946,-1.699892059465275,43.70001622664973,28.187919463087248,0.27109740990455444,-28.95798614226972,149,False
20,200,14,30,70,neither,-65.44141597256615,-1.7019049022714257,66.70054255213084,25.97402597402597,0.3296308132856727,-28.32961730414126,231,False
50,150,10,35,65,payems_only,-55.41033948266998,-1.7071061993572207,55.966237987821835,26.589595375722542,0.2608814488255496,-32.02909796686123,173,False
50,250,10,35,65,neither,-57.54643704264618,-1.7078674530903495,57.58989587475804,30.729166666666668,0.27815345012031045,-29.972102626378224,192,False
50,200,10,30,70,payems_only,-58.27129060751404,-1.7131469605289809,58.64870483008588,28.57142857142857,0.21958273363585606,-36.19334820342483,161,False
20,250,14,30,70,payems_only,-59.655023998061274,-1.7141422955846843,60.588046671682285,25.263157894736842,0.27615263500572534,-31.397381051611223,190,False
50,200,14,40,60,both,-53.68535666735046,-1.727554134420196,53.99276716932431,32.142857142857146,0.26584560536828583,-31.955569444851463,168,False
20,250,21,45,55,both,-38.19819776302944,-1.7294623677823526,38.344354379592986,25.6198347107438,0.21857265870307374,-31.568758481842508,121,False
50,250,21,45,55,payems_only,-41.60610526125928,-1.7322993781026603,42.55601819131096,25.185185185185183,0.23906344493303133,-30.819337230562375,135,False
20,250,14,30,70,neither,-64.49775592083058,-1.7408219535608862,64.88748380019675,25.454545454545453,0.2898966122472292,-29.317161782195726,220,False
20,250,14,30,70,both,-61.534916130866165,-1.7415139092283212,62.86663769355847,25.5,0.2635519376891246,-30.767458065433082,200,False
20,150,21,45,55,neither,-43.86681829184119,-1.7416432554864654,44.22161231830342,27.972027972027973,0.23784618566724805,-30.6760967075813,143,False
100,250,14,45,55,payems_only,-43.15161366875135,-1.7427326626471418,43.93367984786985,26.38888888888889,0.21540942191503235,-29.96639838107724,144,False
50,250,21,45,55,neither,-46.55643862239591,-1.7430320971814206,46.59950756709749,26.282051282051285,0.27142182934789444,-29.843870911792266,156,False
50,150,21,45,55,payems_only,-43.53347145030244,-1.7558186198982841,44.45203127277143,27.397260273972602,0.2587572226763169,-29.81744619883726,146,False
50,200,14,40,60,payems_only,-53.309549747044116,-1.7564852492286043,54.39772802676287,31.901840490797547,0.2575770730116836,-32.70524524358541,163,False
20,200,14,30,70,payems_only,-62.19142355840557,-1.7578782491823322,62.60682330520423,25.37313432835821,0.2801736618203451,-30.94100674547542,201,False
100,250,14,45,55,both,-43.82868667974628,-1.75978972311533,44.34703197544764,26.973684210526315,0.22505000366617647,-28.834662289306753,152,False
50,200,14,40,60,neither,-57.54403804359258,-1.7610330494429252,57.89168551270244,33.50515463917525,0.2701161334304509,-29.661875280202377,194,False
20,200,14,30,70,both,-63.30431125477007,-1.7664049881759785,64.13455924296278,25.60386473429952,0.2721377948374976,-30.58179287670051,207,False
20,250,21,45,55,neither,-42.76236830762321,-1.7786418682014955,42.897731003943804,27.205882352941174,0.2309913829565485,-31.442917873252338,136,False
50,100,21,45,55,neither,-51.656803751077874,-1.7786816981928806,53.0156195156504,30.0,0.27534138717766354,-28.69822430615438,180,False
100,200,10,40,60,neither,-55.20938259126893,-1.7789028671106435,55.9763357303992,30.96446700507614,0.28435871936122986,-27.889064307531655,198,False
50,150,10,35,65,neither,-62.24582550746809,-1.7824550339921033,62.68734044654186,28.30188679245283,0.2828947413185877,-29.361238446918925,212,False
20,250,21,45,55,payems_only,-38.27261831712059,-1.785058708196937,38.41859893466803,24.576271186440678,0.1970692059415909,-32.43442230264454,118,False
20,100,14,30,70,neither,-72.55783615299121,-1.7874341089934374,72.55783615299121,24.242424242424242,0.3161801794398618,-27.484028845830068,264,False
20,150,14,40,60,payems_only,-54.427509442237806,-1.7897928825495262,54.47836909721594,31.70731707317073,0.2939552342244146,-26.550004605969697,205,False
50,200,10,35,65,both,-56.680626672876386,-1.7959912560173963,57.12856993127704,28.57142857142857,0.25471614426820316,-32.3889295273579,175,False
50,200,21,45,55,both,-43.70955193318798,-1.7972753271962139,44.256704589878574,26.056338028169012,0.23893527389710875,-30.781374600836692,142,False
20,200,21,45,55,both,-40.32747205797753,-1.8068439889624701,40.32747205797753,25.6,0.19139398711579844,-32.26197764638212,125,False
20,200,21,45,55,payems_only,-39.82772490037338,-1.8100798884315585,39.82772490037338,25.203252032520325,0.18924790948832648,-32.38026414664505,123,False
100,200,10,40,60,both,-52.87039403478799,-1.8109824087373574,53.36043948233329,29.943502824858758,0.26061609998935503,-29.87027911569944,177,False
100,200,14,45,55,payems_only,-46.30017452304932,-1.8231504698499368,47.364025366344094,26.623376623376622,0.21546650055386415,-30.065048391590473,154,False
20,100,14,30,70,payems_only,-69.5747601752441,-1.8240626379244027,69.5747601752441,23.684210526315788,0.24783672449549182,-30.515245690896563,228,False
20,150,14,40,60,both,-56.03247144784525,-1.8263461555786704,56.3730459263981,31.60377358490566,0.29101688269316217,-26.43041106030438,212,False
50,150,21,45,55,neither,-50.1941840452534,-1.8333721659574895,50.1941840452534,27.906976744186046,0.2744280329330519,-29.182665142589137,172,False
100,200,10,40,60,payems_only,-52.30065973418513,-1.8351959083018523,52.30065973418513,28.402366863905325,0.2457954077084796,-30.94713593738762,169,False
20,200,21,45,55,neither,-44.686804371152256,-1.8365780326210162,44.686804371152256,27.464788732394368,0.21240320175206556,-31.469580543064996,142,False
100,250,14,45,55,neither,-48.591109485970726,-1.836892892494168,48.73808227058921,27.586206896551722,0.22969105442412266,-27.925924991937176,174,False
100,200,14,45,55,both,-46.93974769076814,-1.8395046203312841,47.75208707688464,27.160493827160494,0.2244124498452921,-28.97515289553592,162,False
50,200,10,35,65,payems_only,-56.698898414264484,-1.846058427733229,57.23873247811845,27.058823529411764,0.24056877975029495,-33.352293184861416,170,False
