sma_fast,sma_slow,rsi_period,rsi_lower,rsi_upper,macro_gate,net_pnl_pct,sharpe,max_dd,win_rate,profit_factor,expectancy,trades
100,150,10,35,65,neither,-24.61900590817201,-0.3819878863397339,25.56947260237412,15.686274509803921,0.4839800378343856,-482.725606042588,51
100,150,21,40,60,neither,-24.21141619627716,-0.38209256383060536,25.718721134898747,18.0,0.4767885884389551,-484.2283239255435,50
50,200,21,40,60,unrate_only,-8.28631847208459,-0.3828566499402609,8.286318472084604,22.22222222222222,0.14797946195959147,-920.7020524538433,9
50,150,21,40,60,unrate_only,-8.28631847208459,-0.3828566499402609,8.286318472084604,22.22222222222222,0.14797946195959147,-920.7020524538433,9
100,250,10,40,60,both,-8.72272493851847,-0.38306698149421636,9.698535042005858,22.22222222222222,0.19589651944644637,-969.1916598353861,9
20,200,21,40,60,unrate_only,-6.669747521150684,-0.3913270725454549,8.26574051230141,11.11111111111111,0.24447058909064667,-741.0830579056337,9
100,150,21,40,60,both,-14.610739695263838,-0.3920723298181698,14.610739695263897,26.666666666666668,0.2034179416704811,-974.0493130175887,15
50,250,10,45,55,both,-6.36332426674811,-0.39637195641231365,7.363826950076996,16.666666666666664,0.10186547445670538,-1060.5540444580172,6
50,250,10,45,55,payems_only,-6.36332426674811,-0.39637195641231365,7.363826950076996,16.666666666666664,0.10186547445670538,-1060.5540444580172,6
100,150,10,40,60,both,-13.46979812151182,-0.400255183084336,16.299640558339874,15.384615384615385,0.34564051010732544,-1036.1383170393697,13
100,150,14,35,65,neither,-25.551967380133778,-0.4004645226112634,26.490670514876975,16.9811320754717,0.46466958749080256,-482.112592077996,53
100,150,14,40,60,neither,-25.100662255324963,-0.40148152185168867,26.35214659149411,12.0,0.44036932782470856,-502.01324510649863,50
100,150,14,30,70,neither,-26.039286689243163,-0.40218200560890444,26.97184529407756,14.545454545454545,0.4656506576352289,-473.4415761680585,55
100,150,10,30,70,both,-17.586662300920988,-0.4046088181957896,17.78533889866488,21.052631578947366,0.3081184938006414,-925.6138053116301,19
100,150,14,30,70,both,-18.87361200091489,-0.41316519495414217,18.87361200091487,19.047619047619047,0.39157735741265154,-898.7434286149934,21
50,250,21,40,60,unrate_only,-9.331641964906986,-0.41408188093645154,9.331641964906973,20.0,0.13361783671356667,-933.1641964906996,10
100,150,21,35,65,payems_only,-18.175278751265857,-0.4177881680308058,19.170644175833328,27.77777777777778,0.3170021186308989,-1009.7377084036589,18
50,250,14,35,65,unrate_only,-9.79633901138218,-0.4253721842708771,9.820473331501663,9.090909090909092,0.16192391177542337,-890.5762737620189,11
50,100,14,45,55,unrate_only,-6.212380823139058,-0.43460981837283696,6.738137045694355,16.666666666666664,0.037374267986073524,-1035.3968038565083,6
50,100,14,35,65,unrate_only,-9.437947579059372,-0.4363942154711024,10.45565667091563,10.0,0.1663190324043805,-943.7947579059368,10
20,150,10,45,55,unrate_only,-3.8891718789874865,-0.43986176774049546,3.889171878987457,0.0,0.0,-972.2929697468704,4
20,100,10,45,55,unrate_only,-3.8891718789874865,-0.43986176774049546,3.889171878987457,0.0,0.0,-972.2929697468704,4
100,150,21,35,65,both,-20.09174740506441,-0.4661712240567629,20.09174740506441,26.31578947368421,0.2907941130292088,-1057.4603897402333,19
20,250,14,35,65,unrate_only,-7.44799401995966,-0.4750912310722475,9.061507015932243,8.333333333333332,0.21801358163436918,-620.6661683299706,12
20,250,21,35,65,unrate_only,-10.013443247137126,-0.4798886284053058,11.320529679522194,13.333333333333334,0.2958131625330782,-667.5628831424738,15
20,100,21,40,60,unrate_only,-8.452096638662871,-0.48051714640816695,8.452096638662885,10.0,0.20029715739746573,-845.2096638662873,10
20,150,21,40,60,unrate_only,-8.452096638662871,-0.48051714640816695,8.452096638662885,10.0,0.20029715739746573,-845.2096638662873,10
50,200,14,35,65,unrate_only,-9.754123233099147,-0.4893368563984814,11.037358527144955,10.0,0.16067024087018314,-975.4123233099168,10
